IdCliente;Fecha Nacimiento;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
40755;24/4/1973;Obrero;Soltero;Enseñanza Básica;No;105000;Si;No;Celular;0;No
17521;10/4/1970;Trabajador Dependiente;Soltero;Enseñanza Básica;No;103000;No;No;Emailing;0;No
45172;4/5/1985;Trabajador Dependiente;Soltero;Enseñanza Básica;No;103000;No;No;Celular;0;No
45179;4/5/1985;Trabajador Dependiente;Soltero;Enseñanza Básica;No;103000;No;No;Celular;2;No
45186;4/5/1985;Trabajador Dependiente;Soltero;Enseñanza Básica;No;103000;No;No;Celular;4;No
43292;27/4/1979;Obrero;Soltero;Enseñanza Básica;No;102000;Si;No;Celular;0;No
43341;27/4/1979;Obrero;Soltero;Enseñanza Básica;No;102000;Si;No;Celular;0;No
34591;21/4/1975;Obrero;Soltero;Enseñanza Básica;No;100000;Si;No;Celular;0;No
16075;9/4/1969;Obrero;Soltero;Enseñanza Básica;No;99000;No;No;Celular;0;No
40012;24/4/1971;Obrero;Soltero;Enseñanza Básica;No;98000;No;No;Celular;0;No
15815;9/4/1969;Obrero;Soltero;Enseñanza Básica;No;97000;Si;No;Celular;0;No
31896;19/4/1967;Obrero;Soltero;Enseñanza Básica;No;97000;No;No;Celular;0;No
2237;25/3/1970;Obrero;Soltero;Enseñanza Básica;No;96000;Si;No;Celular;0;No
13903;7/4/1967;Obrero;Soltero;Enseñanza Básica;No;96000;Si;No;Celular;1;No
14165;7/4/1967;Obrero;Soltero;Enseñanza Básica;No;96000;Si;No;Celular;0;No
33712;20/4/1970;Obrero;Soltero;Enseñanza Básica;No;95000;Si;No;Celular;0;No
40884;24/4/1974;Trabajador Dependiente;Soltero;Enseñanza Básica;No;95000;Si;No;Emailing;0;No
35673;21/4/1973;Trabajador Dependiente;Soltero;Enseñanza Básica;No;93000;No;No;Celular;0;No
42403;26/4/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;No;93000;No;No;Emailing;0;No
43752;27/4/1979;Obrero;Soltero;Enseñanza Básica;No;93000;Si;No;Celular;0;No
44709;30/4/1982;Trabajador Dependiente;Soltero;Enseñanza Básica;No;93000;Si;No;Celular;0;No
14790;8/4/1968;Obrero;Soltero;Enseñanza Básica;No;92000;No;Si;Celular;0;No
18185;11/4/1971;Obrero;Soltero;Enseñanza Básica;No;92000;No;No;Celular;0;No
33487;20/4/1973;Obrero;Soltero;Enseñanza Básica;No;92000;Si;No;Celular;0;No
33976;20/4/1973;Trabajador Dependiente;Soltero;Enseñanza Básica;No;92000;Si;No;Celular;0;No
24906;16/4/1970;Trabajador Dependiente;Soltero;Enseñanza Básica;No;91000;Si;No;Celular;2;No
26956;17/4/1971;Trabajador Dependiente;Soltero;Enseñanza Básica;No;91000;Si;No;Emailing;0;No
27445;17/4/1972;Obrero;Soltero;Enseñanza Básica;No;90000;Si;No;Celular;1;No
29663;18/4/1973;Obrero;Soltero;Enseñanza Básica;No;90000;Si;No;Celular;0;No
10297;4/4/1964;Obrero;Soltero;Enseñanza Básica;No;87000;Si;No;Fono Particular;0;No
13661;7/4/1967;Obrero;Soltero;Enseñanza Básica;No;87000;No;No;Celular;0;No
28536;18/4/1969;Obrero;Soltero;Enseñanza Básica;No;85000;No;No;Celular;1;No
30626;19/4/1970;Obrero;Soltero;Enseñanza Básica;No;85000;No;No;Celular;0;No
31104;19/4/1974;Obrero;Soltero;Enseñanza Básica;Si;81000;No;Si;Celular;0;No
39765;23/4/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;Si;81000;Si;No;Fono Particular;0;No
6577;31/3/1960;Trabajador Dependiente;Soltero;Enseñanza Básica;No;80000;No;No;Celular;0;No
40789;24/4/1971;Obrero;Soltero;Enseñanza Básica;No;80000;Si;No;Celular;0;No
27202;17/4/1965;Obrero;Soltero;Enseñanza Básica;No;79000;No;No;Celular;0;No
31787;19/4/1967;Obrero;Soltero;Enseñanza Básica;No;79000;No;No;Fono Particular;0;No
39694;23/4/1971;Trabajador Dependiente;Soltero;Enseñanza Básica;No;79000;Si;No;Celular;0;No
35930;21/4/1970;Obrero;Soltero;Enseñanza Básica;No;78000;Si;No;Celular;0;No
20442;12/4/1965;Obrero;Soltero;Enseñanza Básica;No;74000;No;No;Celular;0;No
36785;22/4/1969;Obrero;Soltero;Enseñanza Básica;No;71000;Si;No;Celular;6;No
38678;23/4/1970;Obrero;Soltero;Enseñanza Básica;No;71000;Si;No;Celular;0;No
17904;10/4/1970;Obrero;Soltero;Enseñanza Básica;Si;69000;No;Si;Celular;0;No
29117;18/4/1968;Trabajador Dependiente;Soltero;Enseñanza Básica;No;68000;No;No;Celular;0;No
42608;26/4/1976;Obrero;Soltero;Enseñanza Básica;No;68000;Si;Si;Celular;0;No
11861;5/4/1965;Trabajador Dependiente;Soltero;Enseñanza Básica;No;63000;No;No;Celular;0;No
9023;2/4/1962;Obrero;Soltero;Enseñanza Básica;No;60000;No;No;Celular;0;No
32481;20/4/1969;Obrero;Soltero;Enseñanza Básica;No;60000;Si;No;Celular;2;No
34175;21/4/1970;Obrero;Soltero;Enseñanza Básica;No;60000;Si;No;Celular;0;No
35807;21/4/1970;Obrero;Soltero;Enseñanza Básica;No;60000;Si;Si;Celular;1;No
37466;22/4/1971;Obrero;Soltero;Enseñanza Básica;No;60000;Si;Si;Celular;0;No
27256;17/4/1968;Trabajador Dependiente;Soltero;Enseñanza Básica;No;58000;Si;No;Emailing;0;No
45182;4/5/1987;Trabajador Dependiente;Soltero;Enseñanza Básica;No;56000;No;No;Celular;0;No
8324;2/4/1962;Obrero;Soltero;Enseñanza Básica;No;55000;Si;No;Celular;0;No
41967;25/4/1980;Obrero;Soltero;Enseñanza Básica;No;54000;Si;No;Celular;1;No
43387;27/4/1975;Obrero;Soltero;Enseñanza Básica;No;52000;Si;No;Celular;2;No
44283;28/4/1976;Obrero;Soltero;Enseñanza Básica;No;52000;Si;No;Celular;0;No
18473;11/4/1971;Obrero;Soltero;Enseñanza Básica;No;50000;No;No;Celular;0;No
26933;17/4/1968;Obrero;Soltero;Enseñanza Básica;No;49000;Si;No;Celular;0;No
29660;18/4/1969;Obrero;Soltero;Enseñanza Básica;No;49000;Si;No;Celular;0;No
10621;4/4/1964;Obrero;Soltero;Enseñanza Básica;No;48000;No;No;Celular;0;No
22392;14/4/1966;Obrero;Soltero;Enseñanza Básica;No;48000;No;No;Celular;0;No
29638;18/4/1971;Obrero;Soltero;Enseñanza Básica;No;47000;No;No;Celular;0;No
12165;5/4/1965;Trabajador Dependiente;Soltero;Enseñanza Básica;No;46000;No;No;Celular;1;No
12167;5/4/1965;Trabajador Dependiente;Soltero;Enseñanza Básica;No;46000;No;No;Celular;3;No
12595;6/4/1966;Trabajador Dependiente;Soltero;Enseñanza Básica;No;46000;No;No;Celular;0;No
20624;13/4/1968;Obrero;Soltero;Enseñanza Básica;No;45000;Si;Si;Celular;0;No
29943;18/4/1973;Trabajador Independiente;Soltero;Enseñanza Básica;No;45000;No;Si;Emailing;0;No
31369;19/4/1967;Trabajador Dependiente;Soltero;Enseñanza Básica;No;43000;No;No;Celular;0;No
30390;19/4/1968;Obrero;Soltero;Enseñanza Básica;No;42000;No;No;Celular;0;No
4573;28/3/1957;Obrero;Soltero;Enseñanza Básica;No;39000;Si;No;Fono Particular;5;No
5536;29/3/1958;Obrero;Soltero;Enseñanza Básica;No;39000;Si;No;Celular;0;No
34000;20/4/1972;Trabajador Dependiente;Soltero;Enseñanza Básica;No;39000;Si;No;Celular;0;No
16721;9/4/1969;Obrero;Soltero;Enseñanza Básica;No;38000;Si;No;Celular;0;No
26735;17/4/1970;Trabajador Dependiente;Soltero;Enseñanza Básica;No;38000;No;No;Emailing;0;No
43842;27/4/1981;Obrero;Soltero;Enseñanza Básica;No;37000;Si;No;Celular;0;No
16700;9/4/1969;Obrero;Soltero;Enseñanza Básica;No;36000;Si;No;Celular;2;No
17490;10/4/1970;Obrero;Soltero;Enseñanza Básica;No;36000;Si;No;Celular;0;No
35532;21/4/1976;Obrero;Soltero;Enseñanza Básica;No;36000;Si;No;Celular;0;No
43175;27/4/1982;Obrero;Soltero;Enseñanza Básica;No;36000;No;Si;Celular;0;No
44923;1/5/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;No;35000;Si;No;Emailing;0;No
40097;24/4/1972;Trabajador Dependiente;Soltero;Enseñanza Básica;No;34000;No;No;Celular;0;No
35714;21/4/1970;Obrero;Soltero;Enseñanza Básica;No;33000;No;No;Celular;0;No
17535;10/4/1970;Obrero;Soltero;Enseñanza Básica;No;30000;Si;No;Celular;0;No
2999;26/3/1960;Obrero;Soltero;Enseñanza Básica;No;26000;Si;No;Celular;0;No
30882;19/4/1967;Trabajador Dependiente;Soltero;Enseñanza Básica;No;25000;Si;Si;Celular;8;No
41637;25/4/1973;Trabajador Dependiente;Soltero;Enseñanza Básica;No;25000;Si;No;Celular;0;No
42390;26/4/1974;Trabajador Dependiente;Soltero;Enseñanza Básica;Si;25000;No;No;Emailing;0;No
17899;10/4/1970;Trabajador Dependiente;Soltero;Enseñanza Básica;No;24000;No;No;Celular;0;No
34828;21/4/1971;Obrero;Soltero;Enseñanza Básica;No;23000;Si;Si;Celular;0;No
19043;11/4/1971;Obrero;Soltero;Enseñanza Básica;No;22000;Si;No;Celular;1;No
20115;12/4/1963;Obrero;Soltero;Enseñanza Básica;No;22000;Si;No;Celular;0;No
20296;12/4/1964;Trabajador Dependiente;Soltero;Enseñanza Básica;No;21000;No;No;Emailing;0;No
24826;16/4/1968;Obrero;Soltero;Enseñanza Básica;Si;21000;No;No;Celular;0;No
29816;18/4/1970;Obrero;Soltero;Enseñanza Básica;No;21000;Si;No;Celular;0;No
42433;26/4/1978;Obrero;Soltero;Enseñanza Básica;No;21000;No;No;Celular;0;No
23680;15/4/1968;Obrero;Soltero;Enseñanza Básica;No;20000;Si;No;Celular;0;No
27046;17/4/1970;Obrero;Soltero;Enseñanza Básica;No;20000;Si;No;Celular;0;No
18282;11/4/1971;Obrero;Soltero;Enseñanza Básica;No;19000;Si;No;Celular;0;No
39855;23/4/1977;Trabajador Dependiente;Soltero;Enseñanza Básica;No;19000;No;No;Celular;5;No
40119;24/4/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;No;19000;No;No;Celular;2;No
40200;24/4/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;No;19000;No;No;Celular;1;No
40461;24/4/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;No;19000;No;No;Celular;4;No
41782;25/4/1979;Trabajador Dependiente;Soltero;Enseñanza Básica;No;19000;No;No;Celular;0;No
23857;15/4/1970;Obrero;Soltero;Enseñanza Básica;No;18000;No;No;Celular;0;No
31132;19/4/1974;Obrero;Soltero;Enseñanza Básica;No;18000;No;No;Celular;3;No
36157;21/4/1976;Obrero;Soltero;Enseñanza Básica;No;18000;Si;Si;Celular;0;No
39663;23/4/1970;Obrero;Soltero;Enseñanza Básica;No;17000;Si;No;Celular;0;No
43738;27/4/1974;Obrero;Soltero;Enseñanza Básica;No;17000;Si;No;Celular;2;No
44302;28/4/1975;Obrero;Soltero;Enseñanza Básica;No;17000;Si;No;Celular;0;No
41652;25/4/1973;Obrero;Soltero;Enseñanza Básica;No;16000;Si;No;Celular;0;No
43098;27/4/1975;Obrero;Soltero;Enseñanza Básica;No;16000;No;Si;Celular;0;No
44358;28/4/1977;Obrero;Soltero;Enseñanza Básica;No;15000;No;No;Celular;0;No
34495;21/4/1973;Obrero;Soltero;Enseñanza Básica;No;12000;Si;No;Celular;0;No
40963;24/4/1978;Obrero;Soltero;Enseñanza Básica;No;10000;No;No;Celular;0;No
43029;26/4/1981;Trabajador Dependiente;Soltero;Enseñanza Básica;No;9000;No;Si;Celular;0;No
29700;18/4/1965;Trabajador Dependiente;Soltero;Enseñanza Básica;No;8000;Si;No;Emailing;0;No
36023;21/4/1969;Obrero;Soltero;Enseñanza Básica;No;7000;Si;No;Celular;0;No
22223;14/4/1963;Obrero;Soltero;Enseñanza Básica;No;6000;Si;No;Celular;0;No
38226;23/4/1972;Trabajador Dependiente;Soltero;Enseñanza Básica;No;6000;Si;Si;Celular;0;No
44318;28/4/1977;Obrero;Soltero;Enseñanza Básica;No;6000;Si;Si;Celular;0;No
5412;29/3/1958;Trabajador Dependiente;Soltero;Enseñanza Básica;No;5000;Si;No;Emailing;0;No
42210;26/4/1976;Obrero;Soltero;Enseñanza Básica;No;5000;Si;No;Celular;0;No
34423;21/4/1972;Trabajador Dependiente;Soltero;Enseñanza Básica;No;4000;Si;No;Celular;0;No
17889;10/4/1970;Obrero;Soltero;Enseñanza Básica;No;2000;Si;No;Celular;0;No
23040;14/4/1967;Obrero;Soltero;Enseñanza Básica;No;2000;Si;No;Celular;0;No
4318;28/3/1957;Trabajador Dependiente;Soltero;Enseñanza Básica;No;1000;No;No;Emailing;0;No
20797;13/4/1967;Obrero;Soltero;Enseñanza Básica;No;1000;No;No;Celular;0;No
33306;20/4/1974;Obrero;Soltero;Enseñanza Básica;No;1000;Si;No;Celular;0;No
37250;22/4/1976;Trabajador Dependiente;Soltero;Enseñanza Básica;No;1000;No;No;Celular;0;No
39408;23/4/1977;Trabajador Dependiente;Soltero;Enseñanza Básica;No;1000;No;No;Celular;0;No
42483;26/4/1980;Obrero;Soltero;Enseñanza Básica;No;1000;No;No;Celular;0;No
43021;26/4/1980;Obrero;Soltero;Enseñanza Básica;No;1000;Si;No;Celular;0;No
530;14/3/1953;Jubilado;Soltero;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
1813;25/3/1964;Trabajador Independiente;Soltero;Enseñanza Básica;No;0;Si;No;Fono Particular;0;No
5699;29/3/1958;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Emailing;0;No
6550;31/3/1960;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;Si;No;Celular;5;No
7251;31/3/1960;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Emailing;0;No
7319;31/3/1960;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
7425;1/4/1961;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
7541;1/4/1961;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Emailing;0;No
7723;1/4/1961;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Emailing;0;No
9310;3/4/1963;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
11431;5/4/1965;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Emailing;0;No
11485;5/4/1965;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
16456;9/4/1969;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
17710;10/4/1970;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
17929;10/4/1970;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
19270;12/4/1967;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;2;No
20023;12/4/1967;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
21108;13/4/1968;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Emailing;0;No
21309;13/4/1968;Obrero;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
22023;14/4/1969;Obrero;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
22716;14/4/1969;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
24217;15/4/1970;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
24275;15/4/1970;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
24372;15/4/1970;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
24691;15/4/1970;Obrero;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;1;No
24731;15/4/1970;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
25161;16/4/1971;Obrero;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
25477;16/4/1971;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;Si;Celular;5;No
25594;16/4/1971;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
26102;16/4/1971;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;Si;Emailing;0;No
26483;16/4/1971;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
26493;16/4/1971;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
27555;17/4/1972;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
27663;17/4/1972;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;Si;No;Fono Particular;0;No
30035;18/4/1973;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
30342;19/4/1974;Obrero;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
30574;19/4/1974;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
32106;19/4/1974;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
34042;20/4/1975;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
35193;21/4/1976;Trabajador Dependiente;Soltero;Enseñanza Básica;Si;0;No;No;Celular;0;No
37672;22/4/1977;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;Si;No;Emailing;0;No
37929;22/4/1977;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
38278;23/4/1978;Obrero;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
39059;23/4/1978;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
39403;23/4/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
41382;25/4/1980;Obrero;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
41764;25/4/1980;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;Si;Celular;0;No
42450;26/4/1981;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
42838;26/4/1981;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
43032;26/4/1981;Obrero;Soltero;Enseñanza Básica;No;0;No;Si;Celular;0;No
43041;26/4/1981;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
44403;29/4/1984;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Emailing;0;No
45138;3/5/1988;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;8;No
45156;3/5/1988;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;4;No
45166;4/5/1989;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
7503;1/4/1961;Obrero;Soltero;Enseñanza Básica;Si;-2000;No;No;Celular;0;No
31319;19/4/1976;Obrero;Soltero;Enseñanza Básica;Si;-2000;No;Si;Celular;0;No
15863;9/4/1969;Trabajador Dependiente;Soltero;Enseñanza Básica;Si;-4000;No;Si;Celular;0;No
28349;18/4/1977;Obrero;Soltero;Enseñanza Básica;No;-4000;Si;No;Celular;0;No
23773;15/4/1975;Obrero;Soltero;Enseñanza Básica;No;-5000;Si;No;Celular;0;No
39496;23/4/1979;Obrero;Soltero;Enseñanza Básica;No;-10000;No;Si;Celular;0;No
32996;20/4/1981;Obrero;Soltero;Enseñanza Básica;Si;-15000;No;Si;Celular;0;No
29416;18/4/1981;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-17000;No;No;Celular;0;No
21846;13/4/1971;Obrero;Soltero;Enseñanza Básica;No;-21000;No;No;Celular;3;No
22883;14/4/1972;Obrero;Soltero;Enseñanza Básica;No;-21000;No;No;Celular;0;No
16465;9/4/1969;Obrero;Soltero;Enseñanza Básica;No;-24000;No;No;Fono Particular;0;No
40166;24/4/1985;Obrero;Soltero;Enseñanza Básica;No;-24000;Si;No;Celular;0;No
41225;25/4/1983;Obrero;Soltero;Enseñanza Básica;No;-30000;Si;No;Celular;0;No
43849;27/4/1987;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-32000;Si;No;Celular;6;No
43125;27/4/1990;Obrero;Soltero;Enseñanza Básica;No;-35000;No;No;Celular;0;No
45065;2/5/1988;Obrero;Soltero;Enseñanza Básica;No;-42000;No;No;Celular;0;No
35540;21/4/1978;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-56000;No;Si;Celular;0;No
40748;24/4/1979;Obrero;Soltero;Enseñanza Básica;No;-63000;Si;No;Celular;0;No
18161;11/4/1971;Obrero;Soltero;Enseñanza Básica;No;-68000;Si;Si;Celular;0;No
42508;26/4/1989;Obrero;Soltero;Enseñanza Básica;No;-71000;No;Si;Celular;0;No
21690;13/4/1975;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-79000;No;No;Celular;1;No
22710;14/4/1976;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-79000;No;No;Emailing;0;No
42796;26/4/1988;Obrero;Soltero;Enseñanza Básica;No;-79000;Si;No;Celular;0;No
29228;18/4/1976;Trabajador Dependiente;Soltero;Enseñanza Básica;Si;-84000;No;No;Celular;0;No
2445;25/3/1959;Obrero;Soltero;Enseñanza Básica;No;-86000;No;No;Celular;0;No
24712;15/4/1976;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-87000;Si;No;Celular;0;No
19199;11/4/1971;Obrero;Soltero;Enseñanza Básica;No;-95000;Si;No;Celular;0;No
22038;14/4/1970;Obrero;Soltero;Enseñanza Básica;No;-100000;Si;No;Celular;2;No
23764;15/4/1971;Obrero;Soltero;Enseñanza Básica;No;-100000;Si;No;Celular;0;No
32138;20/4/1980;Obrero;Soltero;Enseñanza Básica;No;-104000;Si;No;Celular;16;No
30202;19/4/1975;Obrero;Soltero;Enseñanza Básica;No;-109000;Si;No;Celular;0;No
6475;30/3/1959;Obrero;Soltero;Enseñanza Básica;No;-119000;Si;No;Celular;0;No
43240;27/4/1987;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-122000;Si;No;Emailing;0;No
29702;18/4/1979;Obrero;Soltero;Enseñanza Básica;No;-123000;Si;No;Celular;0;No
24490;15/4/1973;Obrero;Soltero;Enseñanza Básica;Si;-129000;Si;No;Celular;0;No
7139;31/3/1960;Obrero;Soltero;Enseñanza Básica;No;-137000;Si;Si;Celular;0;No
19928;12/4/1969;Obrero;Soltero;Enseñanza Básica;Si;-137000;Si;Si;Celular;0;No
12144;5/4/1965;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-139000;No;No;Celular;0;No
38139;22/4/1980;Obrero;Soltero;Enseñanza Básica;No;-147000;No;Si;Celular;0;No
11142;4/4/1964;Obrero;Soltero;Enseñanza Básica;No;-165000;Si;Si;Celular;0;No
44917;1/5/1987;Obrero;Soltero;Enseñanza Básica;No;-168000;Si;No;Celular;0;No
27248;17/4/1972;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-171000;Si;No;Emailing;0;No
30428;19/4/1978;Obrero;Soltero;Enseñanza Básica;No;-175000;Si;No;Celular;0;No
42171;26/4/1989;Obrero;Soltero;Enseñanza Básica;No;-179000;Si;No;Celular;0;No
15581;8/4/1968;Obrero;Soltero;Enseñanza Básica;Si;-183000;No;Si;Celular;0;No
21754;13/4/1975;Obrero;Soltero;Enseñanza Básica;No;-187000;Si;No;Celular;0;No
19976;12/4/1975;Obrero;Soltero;Enseñanza Básica;No;-206000;No;No;Celular;0;No
44336;28/4/1988;Obrero;Soltero;Enseñanza Básica;No;-221000;Si;No;Celular;0;No
30025;18/4/1978;Obrero;Soltero;Enseñanza Básica;No;-230000;Si;No;Celular;0;No
41434;25/4/1987;Obrero;Soltero;Enseñanza Básica;No;-232000;Si;No;Celular;0;No
16800;9/4/1969;Obrero;Soltero;Enseñanza Básica;No;-234000;Si;Si;Celular;1;No
17547;10/4/1970;Obrero;Soltero;Enseñanza Básica;No;-234000;Si;Si;Celular;0;No
14854;8/4/1968;Obrero;Soltero;Enseñanza Básica;No;-243000;No;Si;Celular;0;No
32133;20/4/1981;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-258000;Si;No;Celular;2;No
33693;20/4/1981;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-258000;Si;No;Emailing;0;No
37531;22/4/1979;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-263000;Si;No;Emailing;0;No
29854;18/4/1981;Obrero;Soltero;Enseñanza Básica;Si;-269000;Si;No;Celular;0;No
28434;18/4/1979;Obrero;Soltero;Enseñanza Básica;Si;-276000;Si;No;Celular;0;No
37638;22/4/1978;Obrero;Soltero;Enseñanza Básica;Si;-280000;No;No;Celular;0;No
